BLOCK,LOT,PROPERTY,SUBJECT TO THE PROGRAM Y/N,TIER,STATUS,BOS DISTRICT
0460A,13,1690 BAY ST,N,,Exempt from the Program,2
0460A,21,1695 NORTH POINT ST,N,,Exempt from the Program,2
0462A,19,90 ALHAMBRA ST,N,,Exempt from the Program,2
0462A,18,2 ALHAMBRA ST,N,,Exempt from the Program,2
0463A,16,190 ALHAMBRA ST,N,,Exempt from the Program,2
0465A,17,290 ALHAMBRA ST,N,,Exempt from the Program,2
0465A,32,3490 SCOTT ST,N,,Exempt from the Program,2
0466A,1,165 MALLORCA WY,N,,Exempt from the Program,2
0466A,29,195 ALHAMBRA ST,N,,Exempt from the Program,2
0466A,8,2 TOLEDO WY,N,,Exempt from the Program,2
0467A,50,15 CERVANTES BL,N,,Exempt from the Program,2
0467A,23,2000 CHESTNUT ST,N,,Exempt from the Program,2
0467A,46,180 MALLORCA WY,N,,Exempt from the Program,2
0467A,44,154 MALLORCA WY,N,,Exempt from the Program,2
0467A,19,3455 FILLMORE ST,N,,Exempt from the Program,2
0467A,48,27 ALHAMBRA ST,N,,Exempt from the Program,2
0467A,49,15 ALHAMBRA ST,N,,Exempt from the Program,2
0467A,1,25 CERVANTES BL,N,,Exempt from the Program,2
471,3,3400 LAGUNA ST,N,,Exempt from the Program,2
471,19,1500 FRANCISCO ST,N,,Exempt from the Program,2
472,9,3201 GOUGH ST,N,,Exempt from the Program,2
473,014B,3260 GOUGH ST,N,,Exempt from the Program,2
476,005B,1080 FRANCISCO ST,N,,Exempt from the Program,2
477,5,2701 LARKIN ST,N,,Exempt from the Program,2
477,28,1140 CHESTNUT ST,N,,Exempt from the Program,2
478,015A,1175 FRANCISCO ST,N,,Exempt from the Program,2
482,32,1535 FRANCISCO ST,N,,Exempt from the Program,2
0486A,32,85 TOLEDO WY,N,,Exempt from the Program,2
0486A,29,3330 PIERCE ST,N,,Exempt from the Program,2
489,37,2358 LOMBARD ST,N,,Exempt from the Program,2
492,4,2006 LOMBARD ST,N,,Exempt from the Program,2
492,3,3201 WEBSTER ST,N,,Exempt from the Program,2
496,17,1535 CHESTNUT ST,N,,Exempt from the Program,2
496,1,3055 GOUGH ST,N,,Exempt from the Program,2
498,1,1311 CHESTNUT ST,N,,Exempt from the Program,2
502,12,1355 LOMBARD ST,N,,Exempt from the Program,2
504,003C,1690 GREENWICH ST,N,,Exempt from the Program,2
505,002C,1750 GREENWICH ST,N,,Exempt from the Program,2
505,001D,2929 GOUGH ST,N,,Exempt from the Program,2
508,13,3130 WEBSTER ST,N,,Exempt from the Program,2
512,16,2490 GREENWICH ST,N,,Exempt from the Program,2
513,21,2451 GREENWICH ST,N,,Exempt from the Program,2
513,014A,3060 SCOTT ST,N,,Exempt from the Program,2
515,5,3141 FILLMORE ST,N,,Exempt from the Program,2
516,72,136 PIXLEY ST,N,,Exempt from the Program,2
517,40,3107 BUCHANAN ST,N,,Exempt from the Program,2
517,16,3008 WEBSTER ST,N,,Exempt from the Program,2
518,14,1918 FILBERT ST,N,,Exempt from the Program,2
521,34,1671 GREENWICH ST,N,,Exempt from the Program,2
521,14,1690 FILBERT ST,N,,Exempt from the Program,2
522,10,1595 GREENWICH ST,N,,Exempt from the Program,2
522,15,1515 GREENWICH ST,N,,Exempt from the Program,2
523,016A,1445 GREENWICH ST,N,,Exempt from the Program,2
523,43,1440 FILBERT ST,N,,Exempt from the Program,2
523,4,2539 POLK ST,N,,Exempt from the Program,2
524,56,2417 LARKIN ST,N,,Exempt from the Program,2
525,33,2363 LARKIN ST,N,,Exempt from the Program,2
526,2,2455 POLK ST,N,,Exempt from the Program,2
526,22,1455 FILBERT ST,N,,Exempt from the Program,2
530,2,2859 OCTAVIA ST,N,,Exempt from the Program,2
533,22,3020 FILLMORE ST,N,,Exempt from the Program,2
535,003A,3031 STEINER ST,N,,Exempt from the Program,2
536,23,2483 FILBERT ST,N,,Exempt from the Program,2
536,13,2450 UNION ST,N,,Exempt from the Program,2
539,16,2280 GREEN ST,N,,Exempt from the Program,2
540,017A,2960 FILLMORE ST,N,,Exempt from the Program,2
540,3,2831 WEBSTER ST,N,,Exempt from the Program,2
542,40,1950 GREEN ST,N,,Exempt from the Program,2
542,39,1 CHARLTON CT,N,,Exempt from the Program,2
542,73,2920 BUCHANAN ST,N,,Exempt from the Program,2
549,24,1462 VALLEJO ST,N,,Exempt from the Program,3
549,15,2222 POLK ST,N,,Exempt from the Program,3
549,1,2165 LARKIN ST,N,,Exempt from the Program,3
550,17,1562 VALLEJO ST,N,,Exempt from the Program,3
550,18,2300 VAN NESS AV,N,,Exempt from the Program,3
551,1,2363 VAN NESS AV,N,,Exempt from the Program,2
553,11,1808 VALLEJO ST,N,,Exempt from the Program,2
554,31,1845 GREEN ST,N,,Exempt from the Program,2
555,3,2751 LAGUNA ST,N,,Exempt from the Program,2
556,38,2170 VALLEJO ST,N,,Exempt from the Program,2
556,51,2186A VALLEJO ST,N,,Exempt from the Program,2
557,3,2200 VALLEJO ST,N,,Exempt from the Program,2
559,024A,2754 PIERCE ST,N,,Exempt from the Program,2
564,27,2295 VALLEJO ST,N,,Exempt from the Program,2
566,22,2011 VALLEJO ST,N,,Exempt from the Program,2
566,18,2059 VALLEJO ST,N,,Exempt from the Program,2
566,2,2621 LAGUNA ST,N,,Exempt from the Program,2
567,18,2620 LAGUNA ST,N,,Exempt from the Program,2
567,1,1901 VALLEJO ST,N,,Exempt from the Program,2
568,54,2522 OCTAVIA ST,N,,Exempt from the Program,2
568,28,1818 BROADWAY ,N,,Exempt from the Program,2
568,27,1828 BROADWAY ,N,,Exempt from the Program,2
568,16,2514 OCTAVIA ST,N,,Exempt from the Program,2
569,24,1790 BROADWAY ,N,,Exempt from the Program,2
570,9,1620 BROADWAY ,N,,Exempt from the Program,2
570,31,1680 BROADWAY ,N,,Exempt from the Program,2
572,14,1460 BROADWAY ,N,,Exempt from the Program,3
572,12,1450 BROADWAY ,N,,Exempt from the Program,3
574,28,1545 BROADWAY ,N,,Exempt from the Program,3
575,53,1760 PACIFIC AV,N,,Exempt from the Program,2
577,5,1964 PACIFIC AV,N,,Exempt from the Program,2
577,21,1998 PACIFIC AV,N,,Exempt from the Program,2
577,20,1920 PACIFIC AV,N,,Exempt from the Program,2
577,11,1815 BROADWAY ,N,,Exempt from the Program,2
578,3,2409 OCTAVIA ST,N,,Exempt from the Program,2
578,30,2002 PACIFIC AV,N,,Exempt from the Program,2
578,8,2010 PACIFIC AV,N,,Exempt from the Program,2
578,4,2407 OCTAVIA ST,N,,Exempt from the Program,2
581,008B,2360 PACIFIC AV,N,,Exempt from the Program,2
581,21,2300 PACIFIC AV,N,,Exempt from the Program,2
581,008A,2340 PACIFIC AV,N,,Exempt from the Program,2
586,1,2525 STEINER ST,N,,Exempt from the Program,2
588,22,2335 PACIFIC AV,N,,Exempt from the Program,2
589,8,2250 JACKSON ST,N,,Exempt from the Program,2
590,15,2137 PACIFIC AV,N,,Exempt from the Program,2
590,004A,2150 JACKSON ST,N,,Exempt from the Program,2
591,17,2007 PACIFIC AV,N,,Exempt from the Program,2
592,18,1925 PACIFIC AV,N,,Exempt from the Program,2
593,001B,1860 JACKSON ST,N,,Exempt from the Program,2
593,002C,1875 PACIFIC AV,N,,Exempt from the Program,2
593,94,1895 PACIFIC AV,N,,Exempt from the Program,2
593,002D,1855 PACIFIC AV,N,,Exempt from the Program,2
593,51,1824 JACKSON ST,N,,Exempt from the Program,2
594,8,1730 JACKSON ST,N,,Exempt from the Program,2
596,8,1504 JACKSON ST,N,,Exempt from the Program,3
598,5,1732 WASHINGTON ST,N,,Exempt from the Program,3
598,2,1813 POLK ST,N,,Exempt from the Program,3
598,1,1825 POLK ST,N,,Exempt from the Program,3
599,014A,1737 JACKSON ST,N,,Exempt from the Program,2
599,011D,1890 WASHINGTON ST,N,,Exempt from the Program,2
600,3,2003 FRANKLIN ST,N,,Exempt from the Program,2
600,31,1823 JACKSON ST,N,,Exempt from the Program,2
603,8,2400 BUCHANAN ST,N,,Exempt from the Program,2
603,7,2278 WASHINGTON ST,N,,Exempt from the Program,2
604,5,2425 BUCHANAN ST,N,,Exempt from the Program,2
605,018C,2440 FILLMORE ST,N,,Exempt from the Program,2
605,34,2359 JACKSON ST,N,,Exempt from the Program,2
605,018A,2480 WASHINGTON ST,N,,Exempt from the Program,2
613,022A,2351 WASHINGTON ST,N,,Exempt from the Program,2
614,17,2277 WASHINGTON ST,N,,Exempt from the Program,2
614,12,2300 BUCHANAN ST,N,,Exempt from the Program,2
618,003B,1840 CLAY ST,N,,Exempt from the Program,2
618,5,1920 FRANKLIN ST,N,,Exempt from the Program,2
618,3,1850 CLAY ST,N,,Exempt from the Program,2
620,10,1650 CLAY ST,N,,Exempt from the Program,3
620,4,1631 LARKIN ST,N,,Exempt from the Program,3
620,25,1641 WASHINGTON ST,N,,Exempt from the Program,3
620,7,1630 CLAY ST,N,,Exempt from the Program,3
621,8,1624 SACRAMENTO ST,N,,Exempt from the Program,3
622,4,1601 POLK ST,N,,Exempt from the Program,3
623,001C,1840 SACRAMENTO ST,N,,Exempt from the Program,2
623,6,1800 FRANKLIN ST,N,,Exempt from the Program,2
624,003B,1930 SACRAMENTO ST,N,,Exempt from the Program,2
624,65,1950 GOUGH ST,N,,Exempt from the Program,2
624,3,1801 FRANKLIN ST,N,,Exempt from the Program,2
627,19,2121 LAGUNA ST,N,,Exempt from the Program,2
630,49,2542 SACRAMENTO ST,N,,Exempt from the Program,2
630,9,2201 FILLMORE ST,N,,Exempt from the Program,2
630,60,2539 CLAY ST,N,,Exempt from the Program,2
632,002A,2730 SACRAMENTO ST,N,,Exempt from the Program,2
632,002C,2107 PIERCE ST,N,,Exempt from the Program,2
633,4,2664 CALIFORNIA ST,N,,Exempt from the Program,2
633,6,2698 CALIFORNIA ST,N,,Exempt from the Program,2
633,15,2715 SACRAMENTO ST,N,,Exempt from the Program,2
633,001B,2033 PIERCE ST,N,,Exempt from the Program,2
634,10,2550 CALIFORNIA ST,N,,Exempt from the Program,2
636,11,2332 CALIFORNIA ST,N,,Exempt from the Program,2
637,5,2202 CALIFORNIA ST,N,,Exempt from the Program,2
637,2,2141 BUCHANAN ST,N,,Exempt from the Program,2
637,20,2105 BUCHANAN ST,N,,Exempt from the Program,2
638,9,2186 CALIFORNIA ST,N,,Exempt from the Program,2
638,011A,2261 SACRAMENTO ST,N,,Exempt from the Program,2
638,8,2174 CALIFORNIA ST,N,,Exempt from the Program,2
638,57,2299 SACRAMENTO ST,N,,Exempt from the Program,2
639,1,2101 SACRAMENTO ST,N,,Exempt from the Program,2
639,12,2195 SACRAMENTO ST,N,,Exempt from the Program,2
639,16,2135 SACRAMENTO ST,N,,Exempt from the Program,2
639,4,2016 CALIFORNIA ST,N,,Exempt from the Program,2
639,003A,2000 CALIFORNIA ST,N,,Exempt from the Program,2
640,19,2001 SACRAMENTO ST,N,,Exempt from the Program,2
640,11,1916 OCTAVIA ST,N,,Exempt from the Program,2
640,10,1990 CALIFORNIA ST,N,,Exempt from the Program,2
641,1,1755 FRANKLIN ST,N,,Exempt from the Program,2
641,001A,1745 FRANKLIN ST,N,,Exempt from the Program,2
641,001B,1909 SACRAMENTO ST,N,,Exempt from the Program,2
642,8,1750 FRANKLIN ST,N,,Exempt from the Program,2
643,4,1501 POLK ST,N,,Exempt from the Program,3
644,16,1538 POLK ST,N,,Exempt from the Program,3
644,17,1552 POLK ST,N,,Exempt from the Program,3
644,3,1445 LARKIN ST,N,,Exempt from the Program,3
645,20,1541 CALIFORNIA ST,N,,Exempt from the Program,3
648,13,1875 CALIFORNIA ST,N,,Exempt from the Program,2
648,17,1809 CALIFORNIA ST,N,,Exempt from the Program,2
648,26,1817 CALIFORNIA ST,N,,Exempt from the Program,2
648,12,1899 CALIFORNIA ST,N,,Exempt from the Program,2
649,14,1991 CALIFORNIA ST,N,,Exempt from the Program,2
650,20,2045 CALIFORNIA ST,N,,Exempt from the Program,5
650,24,2095 CALIFORNIA ST,N,,Exempt from the Program,5
650,18,2065 CALIFORNIA ST,N,,Exempt from the Program,5
650,21,2021 CALIFORNIA ST,N,,Exempt from the Program,5
653,17,2000 FILLMORE ST,N,,Exempt from the Program,2
653,23,2050 FILLMORE ST,N,,Exempt from the Program,2
653,27,2361 CALIFORNIA ST,N,,Exempt from the Program,2
654,1,2055 FILLMORE ST,N,,Exempt from the Program,2
654,2,2027 FILLMORE ST,N,,Exempt from the Program,2
656,001A,1925 PIERCE ST,N,,Exempt from the Program,2
660,38,2225 PINE ST,N,,Exempt from the Program,5
662,14,1936 BUSH ST,N,,Exempt from the Program,5
664,4,1625 GOUGH ST,N,,Exempt from the Program,5
668,9,1356 POLK ST,N,,Exempt from the Program,3
669,5,1100 SUTTER ST,N,,Exempt from the Program,3
669,9,1150 SUTTER ST,N,,Exempt from the Program,3
669,11,1172 SUTTER ST,N,,Exempt from the Program,3
669,13,1353 BUSH ST,N,,Exempt from the Program,3
669,8,1140 SUTTER ST,N,,Exempt from the Program,3
670,14,1332 VAN NESS AV,N,,Exempt from the Program,3
670,26,1259 POLK ST,N,,Exempt from the Program,3
670,4,106 FERN ST,N,,Exempt from the Program,3
670,17,1356 VAN NESS AV,N,,Exempt from the Program,3
672,11,1677 BUSH ST,N,,Exempt from the Program,2
672,17,1480 SUTTER ST,N,,Exempt from the Program,2
673,9,1650 OCTAVIA ST,N,,Exempt from the Program,5
673,2,1515 GOUGH ST,N,,Exempt from the Program,5
673,4,1505 GOUGH ST,N,,Exempt from the Program,5
673,3,1511 GOUGH ST                                                                                                                         ,N,,Exempt from the Program,5
674,002A,1600 SUTTER ST,N,,Exempt from the Program,5
674,4,1660 SUTTER ST,N,,Exempt from the Program,5
674,22,1670 SUTTER ST,N,,Exempt from the Program,5
675,44,1750 SUTTER ST,N,,Exempt from the Program,5
675,49,1776 SUTTER ST,N,,Exempt from the Program,5
676,31,1890 SUTTER ST,N,,Exempt from the Program,5
679,50,2148 SUTTER ST,N,,Exempt from the Program,2
681,1,1635 PIERCE ST,N,,Exempt from the Program,5
683,19,1712 STEINER ST,N,,Exempt from the Program,5
683,20,1718 STEINER ST,N,,Exempt from the Program,5
683,35,1727 FILLMORE ST,N,,Exempt from the Program,5
684,45,1601 WEBSTER ST,N,,Exempt from the Program,5
685,47,1881 SUTTER ST,N,,Exempt from the Program,5
685,11,1726 POST ST,N,,Exempt from the Program,5
686,45,1628 POST ST,N,,Exempt from the Program,5
687,36,1490 POST ST,N,,Exempt from the Program,5
688,19,1525 SUTTER ST,N,,Exempt from the Program,5
688,1,1501 SUTTER ST,N,,Exempt from the Program,5
689,12,1499 SUTTER ST,N,,Exempt from the Program,2
691,2,1101 POLK ST,N,,Exempt from the Program,3
692,9,1050 POST ST,N,,Exempt from the Program,3
692,5,1020 POST ST,N,,Exempt from the Program,3
692,10,1070 POST ST,N,,Exempt from the Program,3
692,11,1080 POST ST,N,,Exempt from the Program,3
692,011A,1082 POST ST,N,,Exempt from the Program,3
692,3,1010 POST ST,N,,Exempt from the Program,3
692,7,1030 POST ST,N,,Exempt from the Program,3
693,10,946 GEARY ST,N,,Exempt from the Program,6
693,17,1075 POST ST,N,,Exempt from the Program,6
693,6,910 GEARY ST,N,,Exempt from the Program,6
693,23,1045 POST ST,N,,Exempt from the Program,6
693,1,1003 POST ST,N,,Exempt from the Program,6
693,22,1051 POST ST,N,,Exempt from the Program,6
693,15,1030 POLK ST,N,,Exempt from the Program,6
694,14,1151 POST ST,N,,Exempt from the Program,3
694,6,1028 GEARY ST,N,,Exempt from the Program,6
694,1,1047 POLK ST,N,,Exempt from the Program,3
696,22,1355 POST ST,N,,Exempt from the Program,2
708,013A,1548 FILLMORE ST,N,,Exempt from the Program,5
709,27,1400 WEBSTER ST,N,,Exempt from the Program,5
0710C,1,10 BERTIE MINOR LANE,N,,Exempt from the Program,5
0711A,1,1280 ELLIS ST,N,,Exempt from the Program,5
714,20,234 MYRTLE ST,N,,Exempt from the Program,5
714,18,1109 GEARY BL,N,,Exempt from the Program,5
716,001A,925 GEARY ST,N,,Exempt from the Program,6
716,9,943 GEARY ST,N,,Exempt from the Program,6
716,3,820 O'FARRELL ST,N,,Exempt from the Program,6
716,8,965 GEARY ST ,N,,Exempt from the Program,6
717,17,845 O'FARRELL ST,N,,Exempt from the Program,6
717,4,701 LARKIN ST,N,,Exempt from the Program,6
718,19,935 OFARRELL ST,N,,Exempt from the Program,6
718,10,864 ELLIS ST,N,,Exempt from the Program,6
0723C,1,5 GALILEE LN,N,,Exempt from the Program,5
0723C,85,10 QUICKSTEP LN,N,,Exempt from the Program,5
0723C,61,1305 LAGUNA ST,N,,Exempt from the Program,5
724,45,1519 OFARRELL ST,N,,Exempt from the Program,5
730,44,1214 PIERCE ST,N,,Exempt from the Program,5
734,5,1223 LAGUNA ST,N,,Exempt from the Program,5
734,6,1215 LAGUNA ST,N,,Exempt from the Program,5
735,30,1215 ELLIS ST,N,,Exempt from the Program,5
735,31,1135 ELLIS ST,N,,Exempt from the Program,5
737,2,915 FRANKLIN ST,N,,Exempt from the Program,5
739,9,840 VAN NESS AV,N,,Exempt from the Program,6
739,1,731 POLK ST,N,,Exempt from the Program,6
739,3,730 EDDY ST,N,,Exempt from the Program,6
740,22,747 ELLIS ST,N,,Exempt from the Program,6
740,14,700 POLK ST,N,,Exempt from the Program,6
740,19,765 ELLIS ST,N,,Exempt from the Program,6
740,24,735 ELLIS ST,N,,Exempt from the Program,6
740,10,640 EDDY ST,N,,Exempt from the Program,6
740,9,620 EDDY ST,N,,Exempt from the Program,6
740,13,670 EDDY ST,N,,Exempt from the Program,6
742,11,747 EDDY ST,N,,Exempt from the Program,6
742,3,640 TURK ST,N,,Exempt from the Program,6
744,12,951 EDDY ST,N,,Exempt from the Program,5
748,32,1150 BUCHANAN ST,N,,Exempt from the Program,5
748,1,1275 BUCHANAN ST,N,,Exempt from the Program,5
749,7,1330 TURK ST,N,,Exempt from the Program,5
749,002D,1310 TURK ST,N,,Exempt from the Program,5
753,3,1015 PIERCE ST,N,,Exempt from the Program,5
754,29,1400 GOLDEN GATE AV,N,,Exempt from the Program,5
758,28,1001 LAGUNA ST,N,,Exempt from the Program,5
758,28,1040 GOLDEN GATE AV,N,,Exempt from the Program,5
758,28,1171 TURK ST,N,,Exempt from the Program,5
758,28,1080 GOLDEN GATE AV,N,,Exempt from the Program,5
758,28,1035 LAGUNA ST,N,,Exempt from the Program,5
758,28,1140 BUCHANAN ST,N,,Exempt from the Program,5
766,6,500 VAN NESS AV,N,,Exempt from the Program,6
767,8,580 MCALLISTER ST,N,,Exempt from the Program,5
770,27,768 MCALLISTER ST,N,,Exempt from the Program,5
771,25,1010 BUCHANAN ST,N,,Exempt from the Program,5
773,29,1020 FILLMORE ST,N,,Exempt from the Program,5
774,10,1284 MCALLISTER ST,N,,Exempt from the Program,5
775,24,1409 GOLDEN GATE AV,N,,Exempt from the Program,5
776,2,915 PIERCE ST,N,,Exempt from the Program,5
779,14,990 FULTON ST,N,,Exempt from the Program,5
779,10,924 FULTON ST,N,,Exempt from the Program,5
780,34,805 WEBSTER ST,N,,Exempt from the Program,5
781,33,1019 MCALLISTER ST,N,,Exempt from the Program,5
782,36,600 FULTON ST,N,,Exempt from the Program,5
783,24,440 FULTON ST,N,,Exempt from the Program,5
783,25,889 MCALLISTER ST,N,,Exempt from the Program,5
792,007D,337 FULTON ST,N,,Exempt from the Program,5
792,007E,355 FULTON ST,N,,Exempt from the Program,5
792,007A,345 FULTON ST,N,,Exempt from the Program,5
794,22,530 GROVE ST,N,,Exempt from the Program,5
796,4,11 BANNEKER WY,N,,Exempt from the Program,5
797,017A,876 GROVE ST,N,,Exempt from the Program,5
797,33,875 FULTON ST,N,,Exempt from the Program,5
798,7,801 FILLMORE ST,N,,Exempt from the Program,5
803,006A,906 HAYES ST,N,,Exempt from the Program,5
803,6,709 FILLMORE ST,N,,Exempt from the Program,5
804,20,869 GROVE ST,N,,Exempt from the Program,5
805,20,610 WEBSTER ST,N,,Exempt from the Program,5
805,33,735 GROVE ST,N,,Exempt from the Program,5
806,41,635 GROVE ST,N,,Exempt from the Program,5
809,7,336 HAYES ST,N,,Exempt from the Program,5
809,19,335 GROVE ST,N,,Exempt from the Program,5
814,19,55 POLK ST,N,,Exempt from the Program,6
818,13,480 FELL ST,N,,Exempt from the Program,5
819,9,550 FELL ST,N,,Exempt from the Program,5
819,5,522 FELL ST,N,,Exempt from the Program,5
819,32,516 LINDEN ST,N,,Exempt from the Program,5
820,2,600 FELL ST,N,,Exempt from the Program,5
821,45,736 FELL ST,N,,Exempt from the Program,5
822,22,606 STEINER ST,N,,Exempt from the Program,5
822,37,650 STEINER ST,N,,Exempt from the Program,5
824,009A,1161 HAYES ST,N,,Exempt from the Program,5
824,001A,555 PIERCE ST,N,,Exempt from the Program,5
824,10,1155 HAYES ST,N,,Exempt from the Program,5
826,20,901 FELL ST,N,,Exempt from the Program,5
827,2,557 FILLMORE ST,N,,Exempt from the Program,5
827,13,754 OAK ST,N,,Exempt from the Program,5
828,18,500 FILLMORE ST,N,,Exempt from the Program,5
829,27,609 FELL ST,N,,Exempt from the Program,5
832,4,207 GOUGH ST,N,,Exempt from the Program,5
834,12,150 FRANKLIN ST,N,,Exempt from the Program,5
834,18,145 FELL ST,N,,Exempt from the Program,5
834,13,171 FELL ST,N,,Exempt from the Program,5
835,1,1400 MARKET ST,N,,Exempt from the Program,6
837,6,44 PAGE ST,N,,Exempt from the Program,5
837,9,75 LILY ST,N,,Exempt from the Program,5
838,37,150 PAGE ST,N,,Exempt from the Program,5
839,28,303 OAK ST,N,,Exempt from the Program,5
840,4,340 PAGE ST,N,,Exempt from the Program,5
840,2,300 PAGE ST,N,,Exempt from the Program,5
842,6,510 PAGE ST,N,,Exempt from the Program,5
842,23,677 OAK ST,N,,Exempt from the Program,5
842,5,301 WEBSTER ST,N,,Exempt from the Program,5
842,19,596 PAGE ST,N,,Exempt from the Program,5
843,20,799 OAK ST,N,,Exempt from the Program,5
844,15,780 PAGE ST,N,,Exempt from the Program,5
844,2,435 STEINER ST,N,,Exempt from the Program,5
846,15,758 HAIGHT ST,N,,Exempt from the Program,5
846,6,221 PIERCE ST,N,,Exempt from the Program,5
847,39,220 PIERCE ST,N,,Exempt from the Program,5
848,001A,359 FILLMORE ST,N,,Exempt from the Program,5
848,002D,649 PAGE ST,N,,Exempt from the Program,5
849,20,312 FILLMORE ST,N,,Exempt from the Program,5
851,2,253 LAGUNA ST,N,,Exempt from the Program,5
852,005A,140 HAIGHT ST,N,,Exempt from the Program,5
854,6,1684 MARKET ST,N,,Exempt from the Program,5
854,5,1670 MARKET ST,N,,Exempt from the Program,5
856,19,155 HAIGHT ST,N,,Exempt from the Program,5
858,6,224 WALLER ST,N,,Exempt from the Program,5
859,25,254 FILLMORE ST,N,,Exempt from the Program,5
859,9,101 WEBSTER ST,N,,Exempt from the Program,5
860,28,587 HAIGHT ST,N,,Exempt from the Program,5
861,10,532 WALLER ST,N,,Exempt from the Program,5
865,9,53 POTOMAC ST,N,,Exempt from the Program,8
867,008A,105 FILLMORE ST,N,,Exempt from the Program,5
